3;15;Received info that [4] wants to enter Pyrkon.
3;15;Closing semaphore allowing_pyrkon {allow_pyrkon}.
3;15;S-FOR CZEKA [4].
3;15;Opening semaphore allowing_pyrkon.
3;16;Received a valid message from [5]
3;16;Waiting for messages.
3;16;STATUS: WIADOMOSC-S '1(0)' do 5
3;16;Received info that [5] wants to enter Pyrkon.
3;16;Closing semaphore allowing_pyrkon {allow_pyrkon}.
3;16;S-FOR CZEKA [5].
3;16;Opening semaphore allowing_pyrkon.
3;16;STATUS: WIADOMOSC-S '1(0)' do 6
3;16;STATUS: WIADOMOSC-S '1(0)' do 7
3;16;STATUS: WIADOMOSC-S '1(0)' do 8
3;16;STATUS: WIADOMOSC-S '1(0)' do 9
3;17;Received a valid message from [5]
3;17;Waiting for messages.
3;17;STATUS: WIADOMOSC-S '2(0)' do 0
3;17;Received agreement to enter Pyrkon from [5].
3;17;AEPE 1
3;18;Received a valid message from [4]
3;18;Waiting for messages.
3;18;Received agreement to enter Pyrkon from [4].
3;18;AEPE 2
3;20;Received a valid message from [6]
3;20;Waiting for messages.
3;20;Received agreement to enter Pyrkon from [6].
3;20;AEPE 3
3;21;Received a valid message from [7]
3;21;Waiting for messages.
3;21;Received agreement to enter Pyrkon from [7].
3;21;AEPE 4
3;28;Received a valid message from [1]
3;28;Waiting for messages.
3;28;Received info that [1] has left Pyrkon.
3;28;WYSZLO LACZNIE: 1
3;29;Received a valid message from [8]
3;29;Waiting for messages.
3;29;Received info that [8] has left Pyrkon.
3;29;WYSZLO LACZNIE: 2
3;32;Received a valid message from [2]
3;32;Waiting for messages.
3;32;Received info that [2] has left Pyrkon.
3;32;WYSZLO LACZNIE: 3
3;35;Received a valid message from [9]
3;35;Waiting for messages.
3;35;Received info that [9] has left Pyrkon.
3;35;WYSZLO LACZNIE: 4
3;36;Received a valid message from [9]
3;36;Waiting for messages.
3;36;Received agreement to enter Pyrkon from [9].
3;36;AEPE 5

4;0;Closing semaphore allowing_lecture ML before while.
4;0;Waiting for messages.
4;2;Received a valid message from [1]
4;2;Waiting for messages.
4;2;Received info that [1] wants to enter Pyrkon.
4;2;Closing semaphore allowing_pyrkon {allow_pyrkon}.
4;2;Sends agreement to enter Pyrkon to [1].
4;3;S-FOR ZGODA [1].
4;3;Opening semaphore allowing_pyrkon.
4;3;STATUS: WIADOMOSC-S '2(0)' do 1
4;4;Received a valid message from [8]
4;4;Waiting for messages.
4;4;Received info that [8] wants to enter Pyrkon.
4;4;Closing semaphore allowing_pyrkon {allow_pyrkon}.
4;4;Sends agreement to enter Pyrkon to [8].
4;5;S-FOR ZGODA [8].
4;5;Opening semaphore allowing_pyrkon.
4;6;Received a valid message from [2]
4;6;Waiting for messages.
4;7;Received a valid message from [9]
4;7;Waiting for messages.
4;7;Received info that [2] wants to enter Pyrkon.
4;7;Closing semaphore allowing_pyrkon {allow_pyrkon}.
4;7;Sends agreement to enter Pyrkon to [2].
4;8;S-FOR ZGODA [2].
4;8;Opening semaphore allowing_pyrkon.
4;8;Received info that [9] wants to enter Pyrkon.
4;8;Closing semaphore allowing_pyrkon {allow_pyrkon}.
4;8;Sends agreement to enter Pyrkon to [9].
4;9;S-FOR ZGODA [9].
4;9;Opening semaphore allowing_pyrkon.
4;9;STATUS: WIADOMOSC-S '2(0)' do 8
